n_dias,d_tx30,d_tx32,d_tx35,tx_p99,tx_max,tx_verano,noches_trop,tmean,d_helada,hx_p99,d_hx35,estacion,anio,id,concello,provincia,lat,lon,alt
365,37.0,11.0,3.0,34.04200000000002,36.82,26.025978260869564,0.0,14.102506849315068,16.0,,,19033,2011,19033,CASTRO CALDELAS,Ourense,42.38756,-7.431971,469.0
366,36.0,21.0,4.0,34.79100000000002,36.75,25.901086956521734,0.0,13.239617486338798,40.0,46.14521888008486,54.0,19033,2012,19033,CASTRO CALDELAS,Ourense,42.38756,-7.431971,469.0
365,45.0,25.0,7.0,36.046800000000005,37.21,27.99402173913044,0.0,13.32458904109589,29.0,48.86065238305252,62.0,19033,2013,19033,CASTRO CALDELAS,Ourense,42.38756,-7.431971,469.0
365,17.0,10.0,2.0,32.9108,37.56,25.97141304347826,1.0,13.863109589041095,5.0,45.091568499766346,44.0,19033,2014,19033,CASTRO CALDELAS,Ourense,42.38756,-7.431971,469.0
365,33.0,18.0,2.0,34.4052,36.92,28.06945652173913,1.0,14.028671232876713,20.0,45.45748269031739,58.0,19033,2015,19033,CASTRO CALDELAS,Ourense,42.38756,-7.431971,469.0
366,41.0,26.0,6.0,35.989500000000014,39.19,28.16934782608696,0.0,13.648401639344264,17.0,46.89152180796752,66.0,19033,2016,19033,CASTRO CALDELAS,Ourense,42.38756,-7.431971,469.0
365,39.0,21.0,5.0,35.438,37.97,28.19728260869565,2.0,14.349356164383565,31.0,46.39969819547183,68.0,19033,2017,19033,CASTRO CALDELAS,Ourense,42.38756,-7.431971,469.0
365,38.0,16.0,4.0,34.66040000000001,37.31,26.42032608695652,1.0,13.679616438356163,19.0,46.95502262444118,65.0,19033,2018,19033,CASTRO CALDELAS,Ourense,42.38756,-7.431971,469.0
365,31.0,11.0,0.0,33.530400000000014,34.71,26.024456521739125,0.0,13.530068493150686,27.0,43.18251393317525,52.0,19033,2019,19033,CASTRO CALDELAS,Ourense,42.38756,-7.431971,469.0
366,47.0,29.0,4.0,35.13300000000002,37.8,27.36271739130435,0.0,14.55360655737705,17.0,46.394183508536386,73.0,19033,2020,19033,CASTRO CALDELAS,Ourense,42.38756,-7.431971,469.0
365,25.0,12.0,0.0,33.43080000000001,34.63,26.24402173913044,0.0,13.79568493150685,24.0,47.48625131771345,66.0,19033,2021,19033,CASTRO CALDELAS,Ourense,42.38756,-7.431971,469.0
365,53.0,35.0,18.0,38.0476,39.97,29.06369565217392,3.0,15.006479452054794,32.0,55.36048125508534,98.0,19033,2022,19033,CASTRO CALDELAS,Ourense,42.38756,-7.431971,469.0
365,37.0,13.0,6.0,36.1036,40.94,27.637608695652172,1.0,14.69872602739726,32.0,51.633205324807,89.0,19033,2023,19033,CASTRO CALDELAS,Ourense,42.38756,-7.431971,469.0
366,35.0,14.0,3.0,34.624500000000005,36.44,27.890978260869563,0.0,14.614576502732241,11.0,52.447262596920574,79.0,19033,2024,19033,CASTRO CALDELAS,Ourense,42.38756,-7.431971,469.0
365,58.0,43.0,18.0,37.430800000000005,38.37,29.8425,0.0,14.879780821917809,19.0,53.255415071206635,96.0,19033,2025,19033,CASTRO CALDELAS,Ourense,42.38756,-7.431971,469.0
365,1.0,0.0,0.0,29.22,30.18,22.58684782608696,0.0,8.254383561643836,111.0,34.81097899436439,4.0,19037,2010,19037,A VEIGA,Ourense,42.211124,-6.991786,1217.0
364,4.0,1.0,0.0,29.776700000000005,32.48,22.087582417582414,0.0,10.009175824175825,74.0,,,19037,2011,19037,A VEIGA,Ourense,42.211124,-6.991786,1217.0
366,6.0,1.0,0.0,30.4615,32.26,21.53217391304348,0.0,8.868852459016393,101.0,35.857245988146396,9.0,19037,2012,19037,A VEIGA,Ourense,42.211124,-6.991786,1217.0
365,8.0,1.0,0.0,31.143200000000004,32.1,23.227065217391303,0.0,8.870945205479453,107.0,37.231764656200475,13.0,19037,2013,19037,A VEIGA,Ourense,42.211124,-6.991786,1217.0
365,2.0,0.0,0.0,28.621200000000005,31.96,21.421413043478264,0.0,9.28331506849315,80.0,37.4420515184369,6.0,19037,2014,19037,A VEIGA,Ourense,42.211124,-6.991786,1217.0
365,4.0,1.0,0.0,30.227600000000006,32.12,24.17358695652174,0.0,10.127575342465752,74.0,37.44871120864384,13.0,19037,2015,19037,A VEIGA,Ourense,42.211124,-6.991786,1217.0
366,11.0,3.0,0.0,31.624000000000006,33.92,23.877065217391305,0.0,9.612363387978142,84.0,38.116197376464655,23.0,19037,2016,19037,A VEIGA,Ourense,42.211124,-6.991786,1217.0
365,10.0,3.0,0.0,31.85,33.48,24.235108695652176,0.0,10.70686301369863,70.0,37.5510786850689,14.0,19037,2017,19037,A VEIGA,Ourense,42.211124,-6.991786,1217.0
365,6.0,1.0,0.0,30.372400000000006,32.03,22.06521739130435,0.0,9.411301369863013,92.0,36.18587446795653,11.0,19037,2018,19037,A VEIGA,Ourense,42.211124,-6.991786,1217.0
365,2.0,0.0,0.0,29.01,31.47,21.95695652173913,0.0,9.63535616438356,75.0,37.034504275222105,7.0,19037,2019,19037,A VEIGA,Ourense,42.211124,-6.991786,1217.0
366,7.0,1.0,0.0,31.048000000000005,32.65,23.025652173913045,0.0,10.362773224043714,54.0,38.89490349962194,20.0,19037,2020,19037,A VEIGA,Ourense,42.211124,-6.991786,1217.0
365,2.0,0.0,0.0,28.942000000000004,31.77,22.111521739130435,0.0,9.670904109589042,64.0,35.79457493686934,8.0,19037,2021,19037,A VEIGA,Ourense,42.211124,-6.991786,1217.0
365,27.0,12.0,1.0,34.372400000000006,35.43,25.900000000000002,3.0,11.028602739726026,66.0,41.36065059166817,35.0,19037,2022,19037,A VEIGA,Ourense,42.211124,-6.991786,1217.0
365,7.0,4.0,2.0,32.15560000000002,36.81,23.372173913043476,0.0,10.43078082191781,72.0,38.63498275488092,9.0,19037,2023,19037,A VEIGA,Ourense,42.211124,-6.991786,1217.0
366,7.0,2.0,0.0,30.855000000000004,34.77,23.787826086956528,0.0,10.34282786885246,70.0,39.47051974317949,18.0,19037,2024,19037,A VEIGA,Ourense,42.211124,-6.991786,1217.0
365,22.0,7.0,0.0,33.1084,34.44,25.622608695652172,0.0,10.419027397260272,72.0,40.12099055177978,33.0,19037,2025,19037,A VEIGA,Ourense,42.211124,-6.991786,1217.0
365,43.0,19.0,7.0,35.842400000000005,36.69,27.130543478260872,0.0,13.601520547945206,27.0,,,19038,2011,19038,LAZA,Ourense,42.067226,-7.472491,575.0
366,39.0,25.0,9.0,35.7,36.92,26.551195652173913,0.0,12.609576502732242,51.0,46.57569995862756,64.0,19038,2012,19038,LAZA,Ourense,42.067226,-7.472491,575.0
365,52.0,34.0,13.0,37.34440000000001,38.65,29.0304347826087,0.0,12.760301369863015,41.0,48.27028429068369,74.0,19038,2013,19038,LAZA,Ourense,42.067226,-7.472491,575.0
365,23.0,11.0,3.0,34.3008,37.23,26.645434782608696,0.0,13.14245205479452,9.0,46.715067414688136,62.0,19038,2014,19038,LAZA,Ourense,42.067226,-7.472491,575.0
365,48.0,28.0,8.0,36.12480000000001,38.61,29.39978260869565,0.0,13.505178082191781,35.0,47.71659681098205,83.0,19038,2015,19038,LAZA,Ourense,42.067226,-7.472491,575.0
366,58.0,40.0,16.0,36.958,38.67,29.449347826086953,0.0,13.26714480874317,26.0,49.20584553801331,77.0,19038,2016,19038,LAZA,Ourense,42.067226,-7.472491,575.0
365,55.0,30.0,12.0,37.195200000000014,38.39,29.332065217391307,0.0,14.060068493150682,44.0,49.283634916337675,89.0,19038,2017,19038,LAZA,Ourense,42.067226,-7.472491,575.0
365,54.0,28.0,9.0,37.458400000000005,39.92,27.79336956521739,0.0,13.244068493150685,33.0,49.88106053505245,88.0,19038,2018,19038,LAZA,Ourense,42.067226,-7.472491,575.0
365,38.0,16.0,2.0,34.2652,36.25,26.79108695652174,0.0,13.064301369863012,40.0,46.340059159442475,74.0,19038,2019,19038,LAZA,Ourense,42.067226,-7.472491,575.0
366,58.0,43.0,16.0,36.507000000000005,38.89,28.75532608695652,0.0,13.912377049180328,22.0,49.11467697506408,86.0,19038,2020,19038,LAZA,Ourense,42.067226,-7.472491,575.0
365,34.0,21.0,3.0,34.6396,38.15,27.600978260869564,0.0,13.312794520547943,32.0,48.24553482315873,70.0,19038,2021,19038,LAZA,Ourense,42.067226,-7.472491,575.0
365,64.0,54.0,28.0,39.562400000000004,41.74,30.66728260869565,2.0,14.384808219178082,43.0,53.899178598984825,94.0,19038,2022,19038,LAZA,Ourense,42.067226,-7.472491,575.0
365,45.0,22.0,7.0,37.22680000000002,41.99,28.601086956521737,0.0,13.951493150684932,46.0,51.196401929768776,82.0,19038,2023,19038,LAZA,Ourense,42.067226,-7.472491,575.0
366,50.0,34.0,8.0,37.313,41.03,29.423478260869565,0.0,13.998497267759564,17.0,50.461861796722395,74.0,19038,2024,19038,LAZA,Ourense,42.067226,-7.472491,575.0
365,64.0,52.0,24.0,38.552400000000006,40.08,30.906847826086956,1.0,14.091328767123285,28.0,51.42766596486031,86.0,19038,2025,19038,LAZA,Ourense,42.067226,-7.472491,575.0
364,26.0,8.0,0.0,32.77,34.45,26.444021739130434,0.0,11.402829670329671,56.0,39.99247535914617,36.0,19039,2010,19039,RIÓS,Ourense,41.98036,-7.285618,839.0
365,20.0,8.0,0.0,33.782000000000004,34.54,25.701739130434788,1.0,12.63078082191781,36.0,41.375099582279375,43.0,19039,2011,19039,RIÓS,Ourense,41.98036,-7.285618,839.0
366,27.0,11.0,0.0,33.52850000000002,34.85,24.864347826086956,0.0,11.700040983606558,60.0,43.30788284778271,39.0,19039,2012,19039,RIÓS,Ourense,41.98036,-7.285618,839.0
365,40.0,22.0,4.0,34.92680000000001,36.5,27.54195652173913,0.0,11.76853424657534,53.0,45.14910513476629,59.0,19039,2013,19039,RIÓS,Ourense,41.98036,-7.285618,839.0
365,16.0,6.0,0.0,32.606,34.4,25.20076086956522,0.0,12.071643835616438,29.0,42.991609709616206,38.0,19039,2014,19039,RIÓS,Ourense,41.98036,-7.285618,839.0
365,35.0,16.0,3.0,34.35840000000002,36.21,27.89652173913043,0.0,12.605835616438357,47.0,44.75240880986033,60.0,19039,2015,19039,RIÓS,Ourense,41.98036,-7.285618,839.0
366,40.0,27.0,6.0,35.22250000000001,36.02,27.860978260869565,0.0,12.248797814207649,36.0,45.802991849033376,63.0,19039,2016,19039,RIÓS,Ourense,41.98036,-7.285618,839.0
365,33.0,21.0,5.0,35.0904,36.13,28.005760869565226,0.0,13.289342465753426,46.0,44.96690248977722,66.0,19039,2017,19039,RIÓS,Ourense,41.98036,-7.285618,839.0
365,24.0,9.0,4.0,34.631200000000014,36.92,25.79826086956522,4.0,12.325602739726028,39.0,43.04483832194277,56.0,19039,2018,19039,RIÓS,Ourense,41.98036,-7.285618,839.0
365,13.0,3.0,0.0,31.779200000000003,34.67,24.63086956521739,0.0,12.254095890410959,18.0,41.166641159961024,36.0,19039,2019,19039,RIÓS,Ourense,41.98036,-7.285618,839.0
366,40.0,23.0,3.0,33.833000000000006,35.37,26.50989130434783,2.0,12.904549180327871,20.0,43.70260149690689,51.0,19039,2020,19039,RIÓS,Ourense,41.98036,-7.285618,839.0
365,17.0,6.0,0.0,32.93880000000001,34.77,25.508043478260873,1.0,12.349972602739726,24.0,42.04630086490822,35.0,19039,2021,19039,RIÓS,Ourense,41.98036,-7.285618,839.0
365,49.0,32.0,11.0,36.994800000000005,38.98,28.627608695652178,10.0,13.564876712328768,15.0,45.53106636777028,61.0,19039,2022,19039,RIÓS,Ourense,41.98036,-7.285618,839.0
365,17.0,8.0,4.0,34.39960000000003,38.73,26.45489130434783,2.0,13.02427397260274,34.0,43.69896604951578,39.0,19039,2023,19039,RIÓS,Ourense,41.98036,-7.285618,839.0
366,27.0,13.0,5.0,35.20750000000001,36.31,27.190108695652178,2.0,12.948784153005464,20.0,45.21908981535666,54.0,19039,2024,19039,RIÓS,Ourense,41.98036,-7.285618,839.0
365,46.0,32.0,11.0,36.094,36.72,28.848369565217393,7.0,13.077630136986299,19.0,43.79262159059952,61.0,19039,2025,19039,RIÓS,Ourense,41.98036,-7.285618,839.0
365,23.0,8.0,0.0,33.046400000000006,34.42,26.6025,0.0,11.614972602739726,49.0,39.32020158621289,33.0,19040,2010,19040,VILARDEVÓS,Ourense,41.898197,-7.188015,778.0
365,13.0,6.0,0.0,32.406400000000005,33.69,24.828152173913043,1.0,12.56591780821918,27.0,37.50948691847301,18.0,19040,2011,19040,VILARDEVÓS,Ourense,41.898197,-7.188015,778.0
366,26.0,11.0,0.0,33.485500000000016,34.26,25.10706521739131,1.0,12.040409836065574,35.0,39.250493038933925,22.0,19040,2012,19040,VILARDEVÓS,Ourense,41.898197,-7.188015,778.0
365,28.0,14.0,2.0,34.4356,35.36,27.034999999999997,4.0,12.284479452054795,29.0,41.66533927153282,39.0,19040,2013,19040,VILARDEVÓS,Ourense,41.898197,-7.188015,778.0
365,10.0,4.0,0.0,31.807600000000004,34.08,24.9225,0.0,12.719095890410957,9.0,40.7960974832323,22.0,19040,2014,19040,VILARDEVÓS,Ourense,41.898197,-7.188015,778.0
365,21.0,12.0,1.0,33.47160000000001,35.11,27.169021739130432,0.0,12.85731506849315,20.0,41.7994827324367,40.0,19040,2015,19040,VILARDEVÓS,Ourense,41.898197,-7.188015,778.0
366,37.0,21.0,2.0,34.383500000000005,36.29,27.471086956521745,2.0,12.60349412568306,15.0,42.52574038524234,51.0,19040,2016,19040,VILARDEVÓS,Ourense,41.898197,-7.188015,778.0
365,28.0,17.0,2.0,34.385200000000005,35.67,27.53478260869565,3.0,13.64517808219178,26.0,42.005155318484455,48.0,19040,2017,19040,VILARDEVÓS,Ourense,41.898197,-7.188015,778.0
365,19.0,8.0,2.0,34.08440000000001,36.93,25.61108695652174,4.0,12.459534246575343,22.0,42.53708189078425,44.0,19040,2018,19040,VILARDEVÓS,Ourense,41.898197,-7.188015,778.0
365,13.0,2.0,0.0,31.7388,34.21,24.95434782608696,0.0,12.527780821917807,17.0,40.31799193532495,38.0,19040,2019,19040,VILARDEVÓS,Ourense,41.898197,-7.188015,778.0
366,43.0,23.0,2.0,33.731500000000004,35.44,26.874673913043477,2.0,13.242950819672132,13.0,43.25890066298471,50.0,19040,2020,19040,VILARDEVÓS,Ourense,41.898197,-7.188015,778.0
365,20.0,6.0,1.0,33.21960000000001,35.25,26.001630434782605,1.0,12.687890410958904,23.0,42.47865098227829,42.0,19040,2021,19040,VILARDEVÓS,Ourense,41.898197,-7.188015,778.0
365,55.0,39.0,12.0,37.6472,38.66,29.273260869565217,11.0,14.029205479452054,15.0,45.73532517069162,66.0,19040,2022,19040,VILARDEVÓS,Ourense,41.898197,-7.188015,778.0
365,19.0,8.0,4.0,35.02600000000001,38.42,26.799782608695658,2.0,13.383520547945205,29.0,44.54645771370561,49.0,19040,2023,19040,VILARDEVÓS,Ourense,41.898197,-7.188015,778.0
366,34.0,16.0,4.0,34.731500000000025,37.47,27.64608695652174,3.0,13.352773224043716,10.0,45.5731245811694,57.0,19040,2024,19040,VILARDEVÓS,Ourense,41.898197,-7.188015,778.0
365,47.0,31.0,11.0,36.369600000000005,37.12,29.20391304347826,8.0,13.53445205479452,15.0,46.00839508002219,70.0,19040,2025,19040,VILARDEVÓS,Ourense,41.898197,-7.188015,778.0
365,7.0,0.0,0.0,30.856400000000004,31.49,24.539130434782606,0.0,10.097424657534248,72.0,36.04880634251969,9.0,19041,2010,19041,A MEZQUITA,Ourense,42.01746,-7.048907,1025.0
365,11.0,4.0,0.0,31.846000000000007,33.05,23.832391304347826,0.0,11.495794520547946,42.0,,,19041,2011,19041,A MEZQUITA,Ourense,42.01746,-7.048907,1025.0
366,14.0,4.0,0.0,31.982000000000003,33.6,23.612500000000004,0.0,10.500232240437159,66.0,,,19041,2012,19041,A MEZQUITA,Ourense,42.01746,-7.048907,1025.0
365,20.0,5.0,0.0,32.8736,34.32,25.514673913043477,0.0,10.414712328767123,75.0,39.11050621886652,18.0,19041,2013,19041,A MEZQUITA,Ourense,42.01746,-7.048907,1025.0
365,5.0,0.0,0.0,30.495600000000003,31.82,23.178260869565214,0.0,10.776931506849316,53.0,36.97473347909882,11.0,19041,2014,19041,A MEZQUITA,Ourense,42.01746,-7.048907,1025.0
365,15.0,4.0,0.0,32.23280000000002,34.37,25.874456521739134,0.0,11.454794520547946,46.0,39.768706623071054,22.0,19041,2015,19041,A MEZQUITA,Ourense,42.01746,-7.048907,1025.0
366,27.0,11.0,0.0,33.10900000000001,34.77,26.044999999999998,0.0,11.088428961748635,61.0,39.67698890406323,36.0,19041,2016,19041,A MEZQUITA,Ourense,42.01746,-7.048907,1025.0
365,21.0,7.0,0.0,33.0536,34.59,26.316630434782613,1.0,12.241890410958902,52.0,39.34098895700908,28.0,19041,2017,19041,A MEZQUITA,Ourense,42.01746,-7.048907,1025.0
365,9.0,5.0,0.0,32.65720000000001,34.36,24.30358695652174,1.0,10.88086301369863,69.0,38.87614951834501,20.0,19041,2018,19041,A MEZQUITA,Ourense,42.01746,-7.048907,1025.0
365,2.0,1.0,0.0,29.372400000000003,32.31,23.30054347826087,0.0,10.90658904109589,47.0,37.681169119811486,13.0,19041,2019,19041,A MEZQUITA,Ourense,42.01746,-7.048907,1025.0
366,18.0,3.0,0.0,31.663500000000006,33.21,24.389130434782604,0.0,11.32054644808743,36.0,38.511285337460805,22.0,19041,2020,19041,A MEZQUITA,Ourense,42.01746,-7.048907,1025.0
365,5.0,2.0,0.0,30.320800000000002,32.78,23.69282608695652,0.0,10.715794520547945,52.0,35.91423889028317,9.0,19041,2021,19041,A MEZQUITA,Ourense,42.01746,-7.048907,1025.0
365,40.0,22.0,6.0,35.36480000000001,37.08,27.367608695652176,7.0,12.104520547945205,47.0,40.58228771640539,43.0,19041,2022,19041,A MEZQUITA,Ourense,42.01746,-7.048907,1025.0
365,8.0,4.0,2.0,32.19880000000002,36.21,24.80836956521739,2.0,11.497150684931505,52.0,39.00863762616216,15.0,19041,2023,19041,A MEZQUITA,Ourense,42.01746,-7.048907,1025.0
366,11.0,6.0,0.0,32.5835,34.62,25.363913043478266,1.0,11.411051912568306,53.0,39.70155432016379,28.0,19041,2024,19041,A MEZQUITA,Ourense,42.01746,-7.048907,1025.0
365,30.0,18.0,0.0,34.012,34.66,27.098369565217393,2.0,11.844301369863015,36.0,39.33649247843469,32.0,19041,2025,19041,A MEZQUITA,Ourense,42.01746,-7.048907,1025.0
365,8.0,1.0,0.0,30.596400000000003,33.26,23.601739130434783,0.0,8.614027397260275,102.0,39.88809379373439,30.0,19042,2010,19042,CALVOS DE RANDÍN,Ourense,41.961655,-7.895386,890.0
365,12.0,5.0,0.0,32.366400000000006,33.78,23.566630434782613,0.0,9.95509589041096,102.0,40.84377961898637,36.0,19042,2011,19042,CALVOS DE RANDÍN,Ourense,41.961655,-7.895386,890.0
366,14.0,4.0,0.0,31.925500000000014,34.04,22.516847826086952,0.0,9.223073770491803,120.0,42.755882196395916,31.0,19042,2012,19042,CALVOS DE RANDÍN,Ourense,41.961655,-7.895386,890.0
365,22.0,12.0,3.0,34.06880000000002,35.46,25.238260869565213,0.0,9.613397260273972,91.0,45.23253112995215,42.0,19042,2013,19042,CALVOS DE RANDÍN,Ourense,41.961655,-7.895386,890.0
365,5.0,2.0,0.0,30.7076,33.12,22.837282608695656,0.0,9.933109589041095,63.0,41.42134346367872,19.0,19042,2014,19042,CALVOS DE RANDÍN,Ourense,41.961655,-7.895386,890.0
365,14.0,4.0,0.0,31.846800000000005,33.35,25.226630434782603,0.0,10.178780821917808,102.0,42.63914339245047,36.0,19042,2015,19042,CALVOS DE RANDÍN,Ourense,41.961655,-7.895386,890.0
366,22.0,14.0,0.0,33.38400000000001,34.55,25.37054347826087,0.0,9.845382513661201,102.0,44.863066454511426,47.0,19042,2016,19042,CALVOS DE RANDÍN,Ourense,41.961655,-7.895386,890.0
365,18.0,8.0,0.0,32.7752,34.66,25.085869565217397,0.0,10.110465753424657,129.0,43.40958352547082,43.0,19042,2017,19042,CALVOS DE RANDÍN,Ourense,41.961655,-7.895386,890.0
365,14.0,6.0,4.0,33.64000000000003,36.02,23.69054347826087,0.0,9.857068493150685,82.0,47.15903229489733,52.0,19042,2018,19042,CALVOS DE RANDÍN,Ourense,41.961655,-7.895386,890.0
365,6.0,2.0,0.0,30.614800000000013,33.19,23.12271739130435,0.0,9.614205479452055,106.0,40.123124466450186,42.0,19042,2019,19042,CALVOS DE RANDÍN,Ourense,41.961655,-7.895386,890.0
366,25.0,4.0,0.0,32.105500000000006,34.46,24.5920652173913,0.0,10.238142076502731,89.0,43.93550691891766,54.0,19042,2020,19042,CALVOS DE RANDÍN,Ourense,41.961655,-7.895386,890.0
365,7.0,1.0,0.0,31.0708,32.68,23.251956521739135,0.0,9.593054794520548,104.0,42.55958576335041,30.0,19042,2021,19042,CALVOS DE RANDÍN,Ourense,41.961655,-7.895386,890.0
365,33.0,17.0,5.0,35.8044,37.28,26.580543478260868,0.0,10.847726027397261,93.0,49.84855407482305,71.0,19042,2022,19042,CALVOS DE RANDÍN,Ourense,41.961655,-7.895386,890.0
365,8.0,4.0,3.0,32.21440000000002,37.53,24.272173913043478,0.0,10.61080821917808,90.0,44.74661638916885,47.0,19042,2023,19042,CALVOS DE RANDÍN,Ourense,41.961655,-7.895386,890.0
366,14.0,6.0,1.0,33.099000000000004,36.71,25.145217391304346,0.0,10.935724043715847,63.0,46.76932143501129,46.0,19042,2024,19042,CALVOS DE RANDÍN,Ourense,41.961655,-7.895386,890.0
365,34.0,19.0,2.0,34.6112,35.34,26.77945652173913,0.0,10.678369863013698,82.0,44.63331339203254,47.0,19042,2025,19042,CALVOS DE RANDÍN,Ourense,41.961655,-7.895386,890.0
365,78.0,51.0,14.0,38.2136,41.97,29.83891304347826,0.0,15.751095890410959,11.0,,,19044,2011,19044,A ARNOIA,Ourense,42.23986,-8.130865,120.0
366,65.0,44.0,19.0,37.80700000000001,40.93,28.784999999999993,0.0,14.218975409836066,48.0,56.47939446932869,105.0,19044,2012,19044,A ARNOIA,Ourense,42.23986,-8.130865,120.0
365,80.0,56.0,33.0,40.6604,42.61,31.62413043478261,0.0,14.672794520547948,34.0,62.078519774715375,117.0,19044,2013,19044,A ARNOIA,Ourense,42.23986,-8.130865,120.0
365,66.0,34.0,13.0,37.00280000000001,40.0,29.554673913043477,0.0,15.360123287671232,6.0,55.934460754016065,131.0,19044,2014,19044,A ARNOIA,Ourense,42.23986,-8.130865,120.0
365,86.0,56.0,27.0,38.9676,40.87,31.782826086956522,0.0,15.475027397260275,27.0,57.8024927582872,133.0,19044,2015,19044,A ARNOIA,Ourense,42.23986,-8.130865,120.0
366,92.0,68.0,41.0,40.89800000000002,42.49,32.976630434782614,0.0,15.279071038251367,20.0,62.91472349898164,131.0,19044,2016,19044,A ARNOIA,Ourense,42.23986,-8.130865,120.0
365,110.0,75.0,32.0,40.158,41.91,32.15847826086957,0.0,15.647465753424656,42.0,61.70703836770708,165.0,19044,2017,19044,A ARNOIA,Ourense,42.23986,-8.130865,120.0
365,105.0,78.0,42.0,41.09280000000001,42.71,31.631521739130427,0.0,15.665534246575342,20.0,65.13095887528328,145.0,19044,2018,19044,A ARNOIA,Ourense,42.23986,-8.130865,120.0
365,67.0,47.0,13.0,38.2224,39.54,29.27065217391304,0.0,14.827479452054794,33.0,56.13779704142324,109.0,19044,2019,19044,A ARNOIA,Ourense,42.23986,-8.130865,120.0
366,86.0,66.0,38.0,39.32650000000001,40.75,31.08032608695652,0.0,15.777718579234971,18.0,58.230554758730484,113.0,19044,2020,19044,A ARNOIA,Ourense,42.23986,-8.130865,120.0
365,69.0,42.0,16.0,37.827600000000004,40.7,30.20369565217391,0.0,15.187739726027397,22.0,57.61700659001754,117.0,19044,2021,19044,A ARNOIA,Ourense,42.23986,-8.130865,120.0
365,89.0,70.0,36.0,40.9012,43.7,32.29836956521739,1.0,16.11264383561644,42.0,61.48263762528059,124.0,19044,2022,19044,A ARNOIA,Ourense,42.23986,-8.130865,120.0
365,67.0,42.0,9.0,37.53080000000002,41.24,30.50249999999999,1.0,15.795424657534246,30.0,56.24791515373598,145.0,19044,2023,19044,A ARNOIA,Ourense,42.23986,-8.130865,120.0
366,78.0,58.0,27.0,39.466,41.78,31.86608695652174,1.0,15.935519125683062,10.0,59.05488498331173,118.0,19044,2024,19044,A ARNOIA,Ourense,42.23986,-8.130865,120.0
365,78.0,56.0,41.0,40.1632,41.75,32.76184782608696,0.0,15.494424657534246,19.0,61.95058313116666,130.0,19044,2025,19044,A ARNOIA,Ourense,42.23986,-8.130865,120.0
365,30.0,17.0,3.0,34.7008,35.95,26.952934782608697,3.0,14.3653698630137,41.0,,,19045,2010,19045,PONTEAREAS,Pontevedra,42.180405,-8.524929,41.0
365,41.0,24.0,6.0,35.83880000000002,37.5,26.853369565217395,0.0,14.970958904109589,23.0,50.15647593323452,91.0,19045,2011,19045,PONTEAREAS,Pontevedra,42.180405,-8.524929,41.0
366,31.0,15.0,3.0,33.919500000000006,36.69,25.505108695652172,0.0,13.879071038251366,39.0,47.70080833917215,62.0,19045,2012,19045,PONTEAREAS,Pontevedra,42.180405,-8.524929,41.0
365,49.0,32.0,12.0,37.56640000000001,39.58,28.438152173913046,0.0,14.454753424657534,31.0,53.667830762591954,73.0,19045,2013,19045,PONTEAREAS,Pontevedra,42.180405,-8.524929,41.0
365,26.0,10.0,0.0,33.2916,34.39,26.189565217391305,0.0,14.851041095890414,6.0,46.79024793767344,70.0,19045,2014,19045,PONTEAREAS,Pontevedra,42.180405,-8.524929,41.0
365,37.0,18.0,4.0,34.910000000000004,37.12,27.95163043478261,0.0,14.84582191780822,23.0,48.9004532754421,88.0,19045,2015,19045,PONTEAREAS,Pontevedra,42.180405,-8.524929,41.0
366,49.0,39.0,18.0,37.81800000000001,41.9,29.716195652173916,0.0,14.727609289617487,16.0,55.00912848068737,100.0,19045,2016,19045,PONTEAREAS,Pontevedra,42.180405,-8.524929,41.0
365,47.0,24.0,9.0,36.19440000000001,39.5,28.245326086956517,0.0,14.843520547945205,36.0,53.02824620105222,110.0,19045,2017,19045,PONTEAREAS,Pontevedra,42.180405,-8.524929,41.0
365,56.0,34.0,11.0,38.406400000000005,40.94,27.945326086956523,0.0,14.852095890410958,20.0,59.04229157189658,111.0,19045,2018,19045,PONTEAREAS,Pontevedra,42.180405,-8.524929,41.0
365,36.0,16.0,5.0,35.1604,35.99,26.632499999999997,0.0,14.383575342465754,31.0,50.88762766861976,85.0,19045,2019,19045,PONTEAREAS,Pontevedra,42.180405,-8.524929,41.0
366,57.0,40.0,13.0,37.21150000000001,38.37,28.43934782608696,0.0,15.463483606557375,9.0,53.10796685937752,92.0,19045,2020,19045,PONTEAREAS,Pontevedra,42.180405,-8.524929,41.0
365,29.0,12.0,4.0,34.946000000000026,37.89,27.136086956521744,0.0,14.72821917808219,27.0,51.18423845152002,83.0,19045,2021,19045,PONTEAREAS,Pontevedra,42.180405,-8.524929,41.0
365,59.0,41.0,13.0,38.3556,40.86,29.740108695652165,0.0,15.665904109589041,29.0,56.44068998001266,104.0,19045,2022,19045,PONTEAREAS,Pontevedra,42.180405,-8.524929,41.0
365,37.0,15.0,5.0,35.76840000000002,38.64,28.10978260869565,1.0,15.436246575342464,33.0,53.65499268383871,103.0,19045,2023,19045,PONTEAREAS,Pontevedra,42.180405,-8.524929,41.0
366,45.0,23.0,8.0,36.36650000000001,38.84,28.794347826086955,0.0,15.52393442622951,11.0,55.22534524246652,105.0,19045,2024,19045,PONTEAREAS,Pontevedra,42.180405,-8.524929,41.0
